Tipo de documento,CUFE/CUDE,Folio,Prefijos,Fecha Emisión,Fecha Recepción,NIT Emisor,Nombre Emisor,NIT Receptor,Nombre Receptor,IVA,ICA,IPC,Total,Estado,Grupo
Factura electrónica,b00d403fc5977c3e5822c9d9d590d428f6d3760243247f1043248751b936f54bc5fcd56411c8db7e296934446d45e80f,5606,FMT2,03-10-2023,03-10-2023 20:44:24,811011779,RENTING COLOMBIA SAS,900673912,SNF COLOMBIA SAS,63261.22,0,0,396215,Aprobado con notificación,Recibido
Factura electrónica,19e59114a6226674d81ba54fd2de3a7ed65973ac4f055bf9aee4efd539ecb972f0fdb1548a0a31d8ad674b6035fd076f,44368,PTSS,03-10-2023,03-10-2023 16:02:37,800092024,TANQUES DEL NORDESTE S.A.,900673912,SNF COLOMBIA S.A.S,0,0,0,100000,Aprobado con notificación,Recibido
Factura electrónica,4a1e2d1bee07fe2c44a68817f53f4caa3f1df926e47395f621b603f5a75e0dd19799c5cab5909330f1d35dc003525ebd,493,GUE,03-10-2023,03-10-2023 14:17:53,811024845,RESTAURANTE NM SAS,900673912,SNF COLOMBIA SAS,0,0,0,55941,Aprobado con notificación,Recibido
Factura electrónica,e7ac73cdac44c44d2d5e81e7f04c5477f18d18fd0e3d9334f611966f5a4573cee2d62af94afe337118ddc31d3fe944f3,3161,FE4J,03-10-2023,03-10-2023 13:22:25,901107860,JUMAVAMA SAS,900673912,SNF COLOMBIA S A S,0,0,0,152797,Aprobado con notificación,Recibido
Factura electrónica,5f2d3a61b277aad467e7f083ed26c0f846552b1331b26a4d88f019ae60a5d52169fb860a363d41345df8456fcf776a85,107201,FECR,03-11-2023,03-11-2023 22:27:24,890902875,TRANSPORTES RAPIDO OCHOA S.A.,900673912,SNF COLOMBIA S A S,0,0,0,1500000,Aprobado con notificación,Recibido
Factura electrónica,d2404687d06c66c1f88e10449331f14a420a0563b0748caec517d509c1af69b79ffd7643fb85fb41b2ba25deebbfaa23,107200,FECR,03-11-2023,03-11-2023 22:27:21,890902875,TRANSPORTES RAPIDO OCHOA S.A.,900673912,SNF COLOMBIA S A S,0,0,0,1500000,Aprobado con notificación,Recibido
Factura electrónica,2a04f6eba7505c11316dc013cf008def7bd0bb149063315c2d35f6847c9ace49872250b8dd8e139b603f82039e0e0897,4036369,FLYP,03-11-2023,04-11-2023 19:11:29,900219834,F2X S.A.S.,900673912,SNF COLOMBIA SAS,0,0,0,100500,Aprobado con notificación,Recibido
Factura electrónica,3d3949ef77bc32abf7a6bc98bf3173879b0150a363a20402495a1d4e4e9d51f887a77ccd796cd28f6f605915537f8108,34760,BOG3,03-11-2023,03-11-2023 15:22:25,900265584,MAREAUTO COLOMBIA S.A.S.,900673912,SNF COLOMBIA S A S,1183248.18,0,0,15495103.72,Aprobado con notificación,Recibido
Factura electrónica,78a90a668b4d62efb5c2e27c2a6596a7e3bd41317cf9b63ad963a2b6f08a3093c6a773f0af1d0ac20c1d29a25c8c7420,56818,FE,03-11-2023,03-11-2023 15:00:57,800154837,EXPERIENZA SAS,900673912,SNF COLOMBIA S A S,36688.81,0,0,2160776.81,Aprobado con notificación,Recibido
Factura electrónica,7e52d5c5c17b2edf404d385b045f3967c3f2d457dcba33955f465f5d08232fe923448a9ae15fbec9a47e009671d45509,6596,FESI,03-11-2023,03-11-2023 16:14:12,830143150,Software y Servicios Informaticos SAS,900673912,SNF COLOMBIA S A S,184718,0,0,1156918,Aprobado con notificación,Recibido
Factura electrónica,46fcb529324f5485572777f8a05ff6bda10cbec8f0b73cfa0488c8f3fe9319bd50ab115175461f115ebd2009743319a6,5987,ST,03-11-2023,03-11-2023 19:32:47,900366536,STOCKING SAS,900673912,SNF  COLOMBIA S.A.S,829404.72,0,0,5194692.72,Aprobado con notificación,Recibido
Factura electrónica,eb269bcef035164508cb058a2846d7d23804f18584a5d8199210eea114b58485ae2c524e6b58e1937aa66260b43b98fc,16443,CAT,03-11-2023,03-11-2023 20:24:44,800180176,CENTRO DE DIAGNOSTICO Y TRATAMIENTO CENDIATRA SOCIEDAD POR ACCIONES SIMPLIFICADA,900673912,900673912-SNF COLOMBIA S A S,0,0,0,25000,Aprobado con notificación,Recibido
Factura electrónica,0898745e5b4e6a1cd479f008661fab2e9c6e838025e42289a7f4e4b70d8a41225c95ea73f0b472342f7d688d35d7e5c1,65629,E023,03-11-2023,03-11-2023 12:30:01,890304099,HOTELES ESTELAR S.A.,900673912,SNF COLOMBIA SAS  ,1533,0,0,18600,Aprobado con notificación,Recibido
Factura electrónica,3c9e55e32676e115a0405c2b6226610a9a2d390ebba6eede02597dbcbb4b87eed1e73c5fa9fd02740692d9fbe3518342,65630,E023,03-11-2023,03-11-2023 12:31:17,890304099,HOTELES ESTELAR S.A.,900673912,SNF COLOMBIA SAS  ,302670,0,0,1895670,Aprobado con notificación,Recibido
Factura electrónica,3d8c674d769c4be9e2965f59a0016fb314eab6f22471499a03c9f3ce40a68b2e9f6ee62ae29979707f161171cf9d8aa7,2409188,1,03-11-2023,03-11-2023 19:49:21,800084048,SOCIEDAD PORTUARIA TERMINAL DE CONTENEDORES DE BUENAVENTURA S.A.,900673912,SNF COLOMBIA SAS,0,0,0,170.18,Aprobado con notificación,Recibido
Factura electrónica,6eb6b053b26fa6358f0ccc9f3a1ef67b1cc4f25154456204c3b2b0cce5eeba408da82b455d6a2e9c47e67f6098aa6327,15768,CTG,03-11-2023,03-11-2023 23:15:15,860053047,INTERMODAL S.A.S,900673912,SNF COLOMBIA S.A.S.,54225.62,0,0,339623.62,Aprobado con notificación,Recibido
Factura electrónica,31d9b6da62ac80abe17655a252f186460beb9bc3e24c9fbf0b96c7eba4de89b1558663c8e9d7769e0a85a3e9c4573663,15767,CTG,03-11-2023,03-11-2023 23:15:14,860053047,INTERMODAL S.A.S,900673912,SNF COLOMBIA S.A.S.,54225.62,0,0,339623.62,Aprobado con notificación,Recibido
Factura electrónica,208ec38006b2a20a6591ed17a7b300120ed566ffe663fab1ce9919a2365ef3ecddde039f67ff472bd4fc9e97431ae62a,182,F7U3,03-11-2023,03-11-2023 23:02:39,900943243,SURAMERICA COMERCIAL S.A.S,900673912,SNF COLOMBIA SAS,7670.26,0,0,48100,Aprobado con notificación,Recibido
Factura electrónica,7bc61897859348dae0249eb3143b5b0139d8d3d889c7ee1efec75390a00d0f1ce93a13ccf126a4f1353e7eeec0aa2783,90832,ECTG,03-11-2023,03-11-2023 22:53:51,901212636,INLAND SERVICES COLOMBIA S.A.S.,900673912,SNF COLOMBIA SAS,1045,0,0,168545,Aprobado con notificación,Recibido
Factura electrónica,81e835fa969dc1683ffbf4279d47523224a426123b1bc77a21ecb988c2f2884049e27851ff83697fe1c31536e1a3fee9,90651,I153,03-11-2023,03-11-2023 18:14:27,860512330,Servientrega S.A.,900673912,SNF COLOMBIA SAS   ,0,0,0,19500,Aprobado con notificación,Recibido
Factura electrónica,42c9a14aa67b89fe1ba579b487e3a184ff8637885afb207726554877029df7fe3cb94d46daa2e2ef0e09f39a2a321dea,4198441,FLYP,03-12-2023,04-12-2023 17:48:28,900219834,F2X S.A.S.,900673912,SNF COLOMBIA SAS,0,0,0,131000,Aprobado con notificación,Recibido
Factura electrónica,98dd77108c13ba3e693a4e2e5e54e91dd8896c5ee5dcecd2cf5e85ee30a80f9e9fed6e15704e742ea99c956d0afec1cb,34992,BOG3,03-12-2023,04-12-2023 15:19:53,900265584,MAREAUTO COLOMBIA S.A.S.,900673912,SNF COLOMBIA S A S,1183248.18,0,0,15495103.72,Aprobado con notificación,Recibido
Factura electrónica,071a5e1da266bdb6f111d4032c31cfd8e51ca94068c2afdd8b2b1c404b404a5d1a68dd5c939e51f2cc014c6231559967,1612,ISFE,03-12-2023,03-12-2023 14:21:07,811015841,LOS MARTILLOS S.A.S.,900673912,SNF COLOMBIA,0,0,0,140001,Aprobado con notificación,Recibido
Factura electrónica,b0b1d2399d9cb43c480f8db6be7192f9a6634513b87885ecec7bdd37b74cb270ca0bd7726529e66e4484e8760812ef7d,526399,CMAF,04-01-2023,04-01-2023 15:07:26,900146342,CMA CGM COLOMBIA SAS2,900673912,SNF COLOMBIA SAS,0,0,0,39,Aprobado con notificación,Recibido
Factura electrónica,b392bde59f01d1556518ea151ba43b72761df00fb874290e22b9dbe7cbbd1c507d81f3970278ed9be83e61afbfdae7ab,526398,CMAF,04-01-2023,04-01-2023 15:06:40,900146342,CMA CGM COLOMBIA SAS2,900673912,SNF COLOMBIA SAS,0,0,0,39,Aprobado con notificación,Recibido
Factura electrónica,48a9a8e8fbc44b3a8547486acc1ab32b153647266cfafb30fed75ce3d142b3121aff042094702755402ed3bed37745c0,526405,CMAF,04-01-2023,04-01-2023 15:10:04,900146342,CMA CGM COLOMBIA SAS2,900673912,SNF COLOMBIA SAS,0,0,0,39,Aprobado con notificación,Recibido
Factura electrónica,fe8f461500d706bf5834286351fca19822d460f9976ad7931e5d0f5ede9ed2a619a08fe005215c6e63247580de7b1bf1,526403,CMAF,04-01-2023,04-01-2023 15:18:55,900146342,CMA CGM COLOMBIA SAS2,900673912,SNF COLOMBIA SAS,0,0,0,39,Aprobado con notificación,Recibido
Factura electrónica,1a170633983954865ec0c59d7369137bbb5bdd13b9bd48e777b5ed09525eecf992e77620143c71391b6d13e783b07e4a,3436,SCOL,04-01-2023,04-01-2023 21:03:31,901061386,BMI COLOMBIA COMPAÑÍA DE SEGUROS DE VIDA S.A.,900673912,SNF COLOMBIA SAS,0,0,0,133333.33,Aprobado con notificación,Recibido
Factura electrónica,664eb95445f8f941cbc3114a72fb07e3d329bd643775a7ebce311154c3957e58c8a3cb996e76ce66455f9a7193b57a14,171,FDS,04-01-2023,05-01-2023 22:33:42,901590797,FERRAUTOS DETAILING SAS,900673912,SNF Colombia SAS,4790.09,0,0,30001.09,Aprobado con notificación,Recibido
Factura electrónica,232eb9be8597c1868c35279bd306e64723a374e85250f9d2cae34f3cbe4e097dc382ac2dac3b1eabc07deace1c6309b3,144302,XC,04-01-2023,04-01-2023 16:48:27,800200139,CRIYA SAS,900673912,SNF-COLOMBIA,4630,0,0,29000,Aprobado con notificación,Recibido
Factura electrónica,9240ffa2e79f5afdbd638ec0a0306a155031dc8d34bc37196c76acff7a9928990477994828c525ce09e54402c2f49f07,128601,03,04-01-2023,04-01-2023 16:35:51,830035851,ADMINISTRACION MARITIMA Y DE CONTENEDORES S.A.S.                                                    ,900673912,SNF COLOMBIA S.A.S.,27907.2,0,0,174787.2,Aprobado con notificación,Recibido
Factura electrónica,bbf650bcc1e0773fd128ad9863398137d047f26326ac11106dd87ea2b9d79920df054b7afc34957d83eb4bd9a49fb9ae,78806,BOG,04-02-2023,04-02-2023 16:39:56,830110689,LOGISTICA 3T SA,900673912,SNF COLOMBIA S A S,239567.2,0,0,16500447.2,Aprobado con notificación,Recibido
Factura electrónica,6cc9cd23403088070170af9867a63f8c65878b63ab4646071f29673ec51645218a9051f0f846be7eceb3e55539904905,6287,LM,04-02-2023,04-02-2023 17:32:14,900390291,LM LOGISTI SAS,900673912,SNF COLOMBIA SAS,0,0,0,680000,Aprobado con notificación,Recibido
Factura electrónica,1e43abaaf380892e1a4973339a152a5605cde19f9a53947a613005f5881df8585392b2eed215bdbdfaca310c4646038c,2571832,OE,04-02-2023,04-02-2023 16:02:19,835000149,SOCIEDAD PUERTO INDUSTRIAL AGUADULCE S.A.,900673912,SNF COLOMBIA SAS,0,0,0,2815152.76,Aprobado con notificación,Recibido
Factura electrónica,8e0eadfa433937112f092fa4fcb8c79c644dc3821750fb7677cdd67f0cf26410aa7e662903a8b105e7e0e4e7c01243af,5480,,04-03-2023,04-03-2023 16:19:44,900815744,SERVIPRES SOLUCIONES EMPRESARIALES SAS,900673912,SNF COLOMBIA,12350,0,0,77350,Aprobado con notificación,Recibido
Factura electrónica,a21602cf5b6651801f651baac5cca879f3e1232d315a097c58014198958f14fdfb3107ce958a0ffcbf7103ce53427239,4765,FET,04-03-2023,04-03-2023 17:30:10,800235694,TURES DE LOS ANDES LTDA TURANDES,900673912,SNF COLOMBIA SAS,0,0,0,3610000,Aprobado con notificación,Recibido
Factura electrónica,8a613c1acb9bf7d6e148bf4ace6c09ab9c67c0a710b3ca9f24e9642562fc21cea0e1cd6d17557f3854cb1fc71c17d059,7720196,SD01,04-04-2023,04-04-2023 19:56:41,860066942,CAJA DE COMPENSACION FAMILIAR COMPENSAR,900673912,SNF COLOMBIA SAS,44800,0,0,940800,Aprobado con notificación,Recibido
Factura electrónica,02e59a8072d08f1225421bf8261bd01dd0866c28930b937cd2e54b288a73da72141dcfa79c7c5fa1fc3d48eec6ab3e37,251270,,04-04-2023,05-04-2023 03:47:43,860506204,AGENCIA DE ADUANAS CEVA LOGISTICS,900673912,SNF COLOMBIA S.A.S,135521.87,0,0,4725193.79,Aprobado con notificación,Recibido
Factura electrónica,b1b93a0d5b47504b84dc12f5b3a1bd2b724145ea29819292b1a7d23ca486b148dba59c91b61a371505adeca4f378c664,33079,BOG3,04-04-2023,04-04-2023 20:18:48,900265584,MAREAUTO COLOMBIA S.A.S.,900673912,SNF COLOMBIA S A S,741702.12,0,0,9694897.46,Aprobado con notificación,Recibido
Factura electrónica,810e46e400acf98778391fe29554a1670a89edb3c51b536bb80c2919ca53129c7b55b9cb3bdab507e7096d6bce5498dd,251276,,04-04-2023,05-04-2023 04:17:39,860506204,AGENCIA DE ADUANAS CEVA LOGISTICS,900673912,SNF COLOMBIA S.A.S,93653.47,0,0,2823704.93,Aprobado con notificación,Recibido
Factura electrónica,c18c2327093a2e4d7e6ef48fba64a389cbe140cf8641d0bf8524fd9ef6743e910b8574962392901ef98aac0ef39800ec,251267,,04-04-2023,05-04-2023 03:37:40,860506204,AGENCIA DE ADUANAS CEVA LOGISTICS,900673912,SNF COLOMBIA S.A.S,135521.87,0,0,4720571.27,Aprobado con notificación,Recibido
Factura electrónica,c4b60a81b67a1387f5eb349663584c162664c690471c8cd13460216b8b20ff743e30677f840cc976c187d0983d5b7b08,251275,,04-04-2023,05-04-2023 04:07:54,860506204,AGENCIA DE ADUANAS CEVA LOGISTICS,900673912,SNF COLOMBIA S.A.S,93653.47,0,0,2823704.93,Aprobado con notificación,Recibido
Factura electrónica,426c36ee42e784127c1e5e15359c14dbb1ae2ed512d99ae3ad3892a9345e1b7cd4a751ca09f21e085a4c40b7baab0253,3507,FE,04-05-2023,04-05-2023 16:56:19,830090578,MU?OZ ABOGADOS S.A.S,900673912,SNF COLOMBIA SAS,190000,0,0,1190000,Aprobado con notificación,Recibido
Nota de crédito electrónica,6e9eb85e32ed9fee5dd0e4cdc6c286abaebfde6841d5123b537f634777f38c81703aac0e8b07b91569753a100c7244f1,82033807,NC,04-05-2023,05-05-2023 04:16:54,800215775,SOCIEDAD PORTUARIA REGIONAL DE BUENAVENTURA S.A.,900673912,SNF COLOMBIA SAS,0,0,0,94262,Aprobado con notificación,Recibido
Nota de crédito electrónica,8fd73915ff7021fbe5c65bd835007e2b3a6c96664fffac202e0ff3602fe2c2a023f68744f628849f2e239796435a25e5,82033801,NC,04-05-2023,05-05-2023 04:07:15,800215775,SOCIEDAD PORTUARIA REGIONAL DE BUENAVENTURA S.A.,900673912,SNF COLOMBIA SAS,0,0,0,94262,Aprobado con notificación,Recibido
Nota de crédito electrónica,1167196bf0966b373fd20ed6fce1f635fb6826d6a583eb20ae61163248fca4aa7b0455e3feda4814b631508b094695fa,82033813,NC,04-05-2023,05-05-2023 04:23:00,800215775,SOCIEDAD PORTUARIA REGIONAL DE BUENAVENTURA S.A.,900673912,SNF COLOMBIA SAS,0,0,0,94262,Aprobado con notificación,Recibido
Nota de crédito electrónica,04be41710559b99f8404f5776ac13c23670146288766545461951ad699804622bb97de15e8d72195e165597f65cf1784,82033815,NC,04-05-2023,05-05-2023 04:25:26,800215775,SOCIEDAD PORTUARIA REGIONAL DE BUENAVENTURA S.A.,900673912,SNF COLOMBIA SAS,0,0,0,94262,Aprobado con notificación,Recibido
Factura electrónica,bc717f89d2c7c7cc600657ce41437c610aed18dd30580b36f3d1d9299465dd84920bd14f6482db84482b772ad2f703fa,2312068,1,04-05-2023,04-05-2023 19:34:03,800084048,SOCIEDAD PORTUARIA TERMINAL DE CONTENEDORES DE BUENAVENTURA S.A.,900673912,SNF COLOMBIA SAS,0,0,0,170.18,Aprobado con notificación,Recibido
Factura electrónica,730919c1a5f18279fd8688f509e42671c2788e80153f7f0de8a04096134cd0b6f4e41269ad65ec10d5400822f221fdb6,2312069,1,04-05-2023,04-05-2023 19:34:08,800084048,SOCIEDAD PORTUARIA TERMINAL DE CONTENEDORES DE BUENAVENTURA S.A.,900673912,SNF COLOMBIA SAS,0,0,0,170.18,Aprobado con notificación,Recibido
Factura electrónica,cede7e2bf96e1932c098c0cf689baf8f21d73a4d6c2d9b4abeac3a6d658d918419d263e3463b760669b3f31ba82e7813,2311949,1,04-05-2023,04-05-2023 16:04:33,800084048,SOCIEDAD PORTUARIA TERMINAL DE CONTENEDORES DE BUENAVENTURA S.A.,900673912,SNF COLOMBIA SAS,0,0,0,22.9,Aprobado con notificación,Recibido
Factura electrónica,8dcad3f74939bc1dc822ef3bdd05153de3f86bb1232facd8ceccfee9f5d4ec4c44eac47eb36ba26b04d18446b21f26db,2312072,1,04-05-2023,04-05-2023 19:34:20,800084048,SOCIEDAD PORTUARIA TERMINAL DE CONTENEDORES DE BUENAVENTURA S.A.,900673912,SNF COLOMBIA SAS,0,0,0,22.9,Aprobado con notificación,Recibido
Factura electrónica,9841ff0cbb1c59faf0d0eb2b368d268f2113ebe9e85b3b41b2f11dbd30707a97f9543a3fd83e1de54865db0f60abab69,2312073,1,04-05-2023,04-05-2023 19:34:25,800084048,SOCIEDAD PORTUARIA TERMINAL DE CONTENEDORES DE BUENAVENTURA S.A.,900673912,SNF COLOMBIA SAS,0,0,0,22.9,Aprobado con notificación,Recibido
Factura electrónica,8a3eeb92639ebb27ff86fddb68b9e5587bf7ded4bb38b02922e950645b0f46803dee85b7e65348cfc161c03754e5b8b1,110756,F,04-05-2023,04-05-2023 23:15:44,901154391,OCEAN NETWORK EXPRESS COLOMBIA SAS,900673912,SNF COLOMBIA SAS,56260,0,0,963377,Aprobado con notificación,Recibido
Factura electrónica,9da25fbfbaff4da353436dca7104d6bc0a5e938f692ec43a83310aa0af6b5a8203ef72d405594835888304c20067bf5a,110758,F,04-05-2023,04-05-2023 23:15:47,901154391,OCEAN NETWORK EXPRESS COLOMBIA SAS,900673912,SNF COLOMBIA SAS,56260,0,0,963377,Aprobado con notificación,Recibido
Factura electrónica,0dc4ac4177a7fa3de548708e5b69afcb078716bcdff8f43bad02a60a7e034a82efbeb826fe912370c2fc3244c07fba60,110759,F,04-05-2023,04-05-2023 23:15:49,901154391,OCEAN NETWORK EXPRESS COLOMBIA SAS,900673912,SNF COLOMBIA SAS,56260,0,0,963377,Aprobado con notificación,Recibido
Factura electrónica,15663458f41f0c6f6421240fa518a2d5a4a997b15860969a57e771c6b794f1c22ba6455ca52fd48d0486bccf7540c24f,110757,F,04-05-2023,04-05-2023 23:15:46,901154391,OCEAN NETWORK EXPRESS COLOMBIA SAS,900673912,SNF COLOMBIA SAS,56260,0,0,963377,Aprobado con notificación,Recibido
Factura electrónica,7a9004a19f32dc8ded6e3e6452abf0e3d29e7b75309d2603c78391a9aec1be9f1e3b01bba4b39a6ddb5925dc6e578a9b,110755,F,04-05-2023,04-05-2023 23:15:43,901154391,OCEAN NETWORK EXPRESS COLOMBIA SAS,900673912,SNF COLOMBIA SAS,56260,0,0,963377,Aprobado con notificación,Recibido
Factura electrónica,f0d7b951443e485ebf0391a580790a0a349b24cdd12ae9a4582a2c129701a6f30e6c94045df7e6259a9bca41ef2e183e,2311948,1,04-05-2023,04-05-2023 16:04:30,800084048,SOCIEDAD PORTUARIA TERMINAL DE CONTENEDORES DE BUENAVENTURA S.A.,900673912,SNF COLOMBIA SAS,0,0,0,22.9,Aprobado con notificación,Recibido
Factura electrónica,857e5375cb5c99c6ae0a4f2af668f1846d282030158f68643849a36fcfb1ecfa82ec9cad30e691efaac3d551b099190c,2311947,1,04-05-2023,04-05-2023 16:04:26,800084048,SOCIEDAD PORTUARIA TERMINAL DE CONTENEDORES DE BUENAVENTURA S.A.,900673912,SNF COLOMBIA SAS,0,0,0,170.18,Aprobado con notificación,Recibido
Factura electrónica,2db4aa824127b65acd1031f62dbd4ddea99262686b4625a065d90a7441e93b7b56f169bec0e00953608b03f2c0531650,2311946,1,04-05-2023,04-05-2023 16:04:14,800084048,SOCIEDAD PORTUARIA TERMINAL DE CONTENEDORES DE BUENAVENTURA S.A.,900673912,SNF COLOMBIA SAS,0,0,0,170.18,Aprobado con notificación,Recibido
Factura electrónica,61fb56f703d1494a05f2719c9d54e8af0736507c0168def717fc1802fda54f3831fd413a349f5d305c5cb2c59633b8e9,1843553,CBO,04-05-2023,04-05-2023 18:44:23,860502609,DHL EXPRESS COLOMBIA LTDA,900673912,SNF COLOMBIA SAS,64176,0,0,401946,Aprobado con notificación,Recibido
Factura electrónica,039b12dad273bc00738d0cea04865fa49725a4c83ff24086f6a084638a75835ab106c17f2780409b5fe19c05a6729e81,30006505,BV01,04-06-2023,05-06-2023 03:38:30,901300741,COESCO COLOMBIA SAS,900673912,SNF COLOMBIA S A S,0,0,0,115161,Aprobado con notificación,Recibido
Factura electrónica,79aa1b2119f1cda084298e36931f5faaec61f5a1fcfdcc37f1282d65df92c4df4fbf1c8928eebb34c2004ac758b2d24d,4578,SCOL,04-07-2023,04-07-2023 21:04:15,901061386,BMI COLOMBIA COMPAÑÍA DE SEGUROS DE VIDA S.A.,900673912,SNF COLOMBIA SAS,0,0,0,4800000,Aprobado con notificación,Recibido
Factura electrónica,a9aee5bf385d24a61ae56eb22f8a1ea61c4378c0f44ed173451cf5c76ddfc72331e111440604184b0d6e11acc57bea04,8565050,SD01,04-07-2023,04-07-2023 23:08:38,860066942,CAJA DE COMPENSACION FAMILIAR COMPENSAR,900673912,SNF COLOMBIA SAS,75990,0,0,1595790,Aprobado con notificación,Recibido
Factura electrónica,84cda0301323b890b731767eb080c6ff1d62c5ff20b071c4d62ab6dfb08023d88411c71379e017649ab7a9e78fb90f56,18795,H624,04-07-2023,04-07-2023 20:44:44,860512330,Servientrega S.A.,900673912,SNF COLOMBIA SAS   ,0,0,0,19000,Aprobado con notificación,Recibido
Factura electrónica,cc865e335f0aa088f235e3d7ec45737b726e3bf3beec3a1455d8735b7f6ab6d8b1da55563c84b1431f314fb91308e638,26889,VAR,04-07-2023,04-07-2023 22:13:29,900265584,MAREAUTO COLOMBIA S.A.S.,900673912,SNF COLOMBIA S A S,0,0,0,522900,Aprobado con notificación,Recibido
Factura electrónica,755c94d8c8ec982657996bf04d31621c74c96f3254120a039ab8c5d154951b86e9d63307dbbf19a591b61552c2e25ce3,303031,HACH,04-07-2023,04-07-2023 21:27:03,860000100,HACH COLOMBIA S.A.S,900673912,SNF COLOMBIA SAS,352825.44,0,0,2209801.44,Aprobado con notificación,Recibido
Factura electrónica,a198c19ec7a0c10f7a2beabe1ec1a4aa178511c5ceee89d4a3e2d8623706efe5af81e490807e3cf36bc9a67a32c145ef,102759544,,04-07-2023,04-07-2023 16:31:24,800215775,SOCIEDAD PORTUARIA REGIONAL DE BUENAVENTURA S.A.,900673912,SNF COLOMBIA SAS,17462.33,0,0,664988.33,Aprobado con notificación,Recibido
Factura electrónica,6f3caf27748251985acfeae3604c86c911822036d77a2ed5a0c530e215c8a1eae095bb20fbab917e3babc2aa899c7053,74818,09,04-07-2023,04-07-2023 21:05:31,830035851,ADMINISTRACION MARITIMA Y DE CONTENEDORES S.A.S.                                                    ,900673912,SNF COLOMBIA S.A.S.,2660,0,0,16660,Aprobado con notificación,Recibido
Factura electrónica,abe2acc38a642cda66a059cfdc066f7aa15b7be6c0e637db919d79792b232d20b766db489b76d2355389065ea7002ce2,74884,09,04-07-2023,04-07-2023 23:35:21,830035851,ADMINISTRACION MARITIMA Y DE CONTENEDORES S.A.S.                                                    ,900673912,SNF COLOMBIA S.A.S.,2660,0,0,16660,Aprobado con notificación,Recibido
Factura electrónica,f3b7bf9c476cdd63f3822837e7737cf4895a63bf17350209b5a9c71e96536492a16846bcb46cddf149e6bae6d062dd84,19471,FEFC,04-07-2023,04-07-2023 19:22:48,860006765,CIA TRANSPORTADORA S.A.S.,900673912,SNF COLOMBIA S.A.S,39079.39,0,0,244760.39,Aprobado con notificación,Recibido
Factura electrónica,3872b129fac5fe2450339aac3c5c89102bb94a82628780e4059928297d12116060df3bd1f0e1216d2d3121f2d8d6ad2f,74770,09,04-07-2023,04-07-2023 18:35:27,830035851,ADMINISTRACION MARITIMA Y DE CONTENEDORES S.A.S.                                                    ,900673912,SNF COLOMBIA S.A.S.,2660,0,0,16660,Aprobado con notificación,Recibido
Factura electrónica,2f2c8b49d761afd5ab1fa95e852af0e0cce19de763b2eba884a5e94284561cccf0a10eeaf222144f18b0840215dda6db,133616,03,04-07-2023,04-07-2023 23:25:04,830035851,ADMINISTRACION MARITIMA Y DE CONTENEDORES S.A.S.                                                    ,900673912,SNF COLOMBIA S.A.S.,25681.92,0,0,160849.92,Aprobado con notificación,Recibido
Factura electrónica,b189d28cd20834e3db990bfe46a92f795fdbbd36781615cd4cc9f3450fda6b42eef4978cf2b29749c48ad6856d07aedf,133583,03,04-07-2023,04-07-2023 18:05:06,830035851,ADMINISTRACION MARITIMA Y DE CONTENEDORES S.A.S.                                                    ,900673912,SNF COLOMBIA S.A.S.,25681.92,0,0,160849.92,Aprobado con notificación,Recibido
Factura electrónica,8b1986cacbb55507553cc9defc84a001608c9e04f705113c36e9d0f8d80a7dd8dc81a6be4b16df7a19d48e3751707d4a,254220,,04-07-2023,04-07-2023 17:09:43,860506204,AGENCIA DE ADUANAS CEVA LOGISTICS,900673912,SNF COLOMBIA S.A.S,108863.92,0,0,5002942.38,Aprobado con notificación,Recibido
Factura electrónica,804cb4ba6c4aa05225751a790769b67304a107f7bb50a14ca286137725870d2bf378d2140a26f30be955a57793b45673,19464,FEFC,04-07-2023,04-07-2023 18:51:46,860006765,CIA TRANSPORTADORA S.A.S.,900673912,SNF COLOMBIA S.A.S,78158.78,0,0,489520.78,Aprobado con notificación,Recibido
Factura electrónica,18d7f0e28901fc9f97e48b45249d725f79286d9263bd8dd727e1e268548be047efde79041bfc434baae2eb0b3a51ca7d,2034,B4,04-07-2023,06-07-2023 15:10:57,830005452,BAR ESCOCÉS E INVERSIONES SAS,900673912,SNF COLOMBIA S A S,0,0,0,118108.36,Aprobado con notificación,Recibido
